iteration,scope,variant,coverage_mode,C_O_early,C_union_early,delta_early,mag_early,C_O_middle,C_union_middle,delta_middle,mag_middle,C_O_late,C_union_late,delta_late,mag_late,C_O_overall,C_union_overall,delta_overall,mag_overall
0,dataset,I,cluster,0.7376543209876543,0.7623456790123457,0.024691358024691468,0.17759710074544682,0.8134430727023321,0.850480109739369,0.03703703703703698,0.3028963662141887,0.7912457912457911,0.8316498316498318,0.040404040404040664,0.2596765920745604,0.790528233151184,0.8263509411050393,0.035822707953855226,0.2619892626025766
0,dataset,R,cluster,0.7376543209876543,0.7654320987654323,0.027777777777778012,0.23681287092916636,0.8134430727023321,0.8518518518518519,0.03840877914951979,0.3428748159726055,0.7912457912457911,0.8282828282828283,0.0370370370370372,0.26414703093765474,0.790528233151184,0.8263509411050394,0.03582270795385534,0.2927955724511024
0,dataset,I_obj,cluster,0.7376543209876543,0.7592592592592592,0.021604938271604923,0.09635434092486522,0.8134430727023321,0.8326474622770917,0.019204389574759673,0.17972743233779248,0.7912457912457911,0.8232323232323232,0.03198653198653212,0.1674455013977025,0.790528233151184,0.8148148148148148,0.024286581663630735,0.15854943937717408
0,dataset,R_obj,cluster,0.7376543209876543,0.7654320987654323,0.027777777777778012,0.12356510159469003,0.8134430727023321,0.8367626886145404,0.023319615912208325,0.20334435170725323,0.7912457912457911,0.8181818181818182,0.026936026936027146,0.16923463116322338,0.790528233151184,0.8160291438979965,0.02550091074681249,0.1748816041519296
0,dataset,I_bg,cluster,0.7376543209876543,0.7623456790123457,0.024691358024691468,0.09075645104101566,0.8134430727023321,0.8422496570644719,0.028806584362139787,0.17505195900043752,0.7912457912457911,0.808080808080808,0.01683501683501687,0.15939864422314604,0.790528233151184,0.8142076502732243,0.023679417122040247,0.15245330865687962
0,dataset,R_bg,cluster,0.7376543209876543,0.7623456790123457,0.024691358024691468,0.12442925430738898,0.8134430727023321,0.8477366255144033,0.03429355281207125,0.18615912248013328,0.7912457912457911,0.81986531986532,0.028619528619528878,0.1471953960603004,0.790528233151184,0.8208864602307226,0.030358227079538613,0.15952644915831235
1,dataset,I,cluster,0.7376543209876543,0.7623456790123457,0.024691358024691468,0.17761445666339973,0.8134430727023321,0.8491083676268859,0.035665294924553836,0.30160798518249815,0.7912457912457911,0.8249158249158248,0.03367003367003374,0.25794514899868803,0.790528233151184,0.8233151183970856,0.032786885245901565,0.2607995728779481
1,dataset,R,cluster,0.7376543209876543,0.7654320987654323,0.027777777777778012,0.23695705387505264,0.8134430727023321,0.8518518518518517,0.03840877914951968,0.34324615445137263,0.7912457912457911,0.82996632996633,0.03872053872053893,0.2661088055040984,0.790528233151184,0.8269581056466302,0.03642987249544616,0.29370463972210803
1,dataset,I_obj,cluster,0.7376543209876543,0.7592592592592592,0.021604938271604923,0.09642930334768202,0.8134430727023321,0.8381344307270232,0.024691358024691135,0.1787129666761925,0.7912457912457911,0.8198653198653197,0.028619528619528656,0.16585104493604208,0.790528233151184,0.8160291438979963,0.025500910746812266,0.15754019603910194
1,dataset,R_obj,cluster,0.7376543209876543,0.7685185185185186,0.030864197530864335,0.1236236967019876,0.8134430727023321,0.8422496570644719,0.028806584362139787,0.20316707806885595,0.7912457912457911,0.8249158249158249,0.03367003367003385,0.16986200551819902,0.790528233151184,0.8214936247723134,0.030965391621129323,0.17504654186024143
1,dataset,I_bg,cluster,0.7376543209876543,0.7592592592592594,0.021604938271605145,0.09086509821593709,0.8134430727023321,0.8436213991769548,0.030178326474622708,0.17552117822943283,0.7912457912457911,0.8131313131313131,0.021885521885522063,0.159106761489097,0.790528233151184,0.8160291438979965,0.02550091074681249,0.15257134275527723
1,dataset,R_bg,cluster,0.7376543209876543,0.7654320987654321,0.02777777777777779,0.124080420284857,0.8134430727023321,0.8477366255144034,0.03429355281207136,0.18426079502251622,0.7912457912457911,0.8114478114478113,0.02020202020202022,0.1477471332987206,0.790528233151184,0.8184578020643595,0.02792956891317544,0.15883637744292595
2,dataset,I,cluster,0.7376543209876543,0.7654320987654321,0.02777777777777779,0.17778950456617168,0.8134430727023321,0.8477366255144033,0.03429355281207125,0.3037195941670917,0.7912457912457911,0.8316498316498318,0.040404040404040664,0.26126282396401757,0.790528233151184,0.8257437765634486,0.035215543412264516,0.26296609383911385
2,dataset,R,cluster,0.7376543209876543,0.7623456790123457,0.024691358024691468,0.23704053583197593,0.8134430727023321,0.8504801097393689,0.03703703703703687,0.34190688245547696,0.7912457912457911,0.8249158249158249,0.03367003367003385,0.2670942018490115,0.790528233151184,0.8239222829386764,0.033394049787492386,0.2935022969084061
2,dataset,I_obj,cluster,0.7376543209876543,0.7592592592592592,0.021604938271604923,0.09633650857408714,0.8134430727023321,0.8395061728395059,0.026063100137173834,0.17882735073309725,0.7912457912457911,0.8148148148148148,0.023569023569023684,0.1671446718233214,0.790528233151184,0.8148148148148148,0.024286581663630735,0.15804553336771077
2,dataset,R_obj,cluster,0.7376543209876543,0.7685185185185186,0.030864197530864335,0.12375940223969034,0.8134430727023321,0.8422496570644717,0.028806584362139676,0.20236106117548516,0.7912457912457911,0.8265993265993267,0.03535353535353558,0.17081589191058427,0.790528233151184,0.8221007893139041,0.031572556162720034,0.1750741673245292
2,dataset,I_bg,cluster,0.7376543209876543,0.7654320987654321,0.02777777777777779,0.09088366885881341,0.8134430727023321,0.8436213991769548,0.030178326474622708,0.1749466100700337,0.7912457912457911,0.8114478114478114,0.020202020202020332,0.15859083232378135,0.790528233151184,0.8166363084395871,0.026108075288403088,0.15213690332083046
2,dataset,R_bg,cluster,0.7376543209876543,0.7592592592592594,0.021604938271605145,0.12444124466016848,0.8134430727023321,0.8422496570644719,0.028806584362139787,0.1852186927855767,0.7912457912457911,0.8148148148148148,0.023569023569023684,0.1484054667101009,0.790528233151184,0.8160291438979964,0.025500910746812377,0.15956502026615393
