iteration,scope,variant,coverage_mode,C_O_early,C_union_early,delta_early,mag_early,C_O_middle,C_union_middle,delta_middle,mag_middle,C_O_late,C_union_late,delta_late,mag_late,C_O_overall,C_union_overall,delta_overall,mag_overall
0,dataset,I,cluster,0.8919753086419754,0.9074074074074074,0.015432098765432056,0.16745881989199615,0.9601139601139601,0.9658119658119659,0.005698005698005826,0.2861710480656872,0.9444444444444443,0.9528619528619526,0.008417508417508324,0.2617446107104421,0.9407407407407405,0.9493827160493826,0.00864197530864208,0.25291802501654004
0,dataset,R,cluster,0.8919753086419754,0.8981481481481483,0.006172839506172867,0.22946752001877566,0.9601139601139601,0.9672364672364672,0.00712250712250706,0.3036950275206069,0.9444444444444443,0.9528619528619526,0.008417508417508324,0.24964564268011036,0.9407407407407405,0.9481481481481481,0.007407407407407529,0.2684438994441171
0,dataset,I_obj,cluster,0.8919753086419754,0.8981481481481483,0.006172839506172867,0.08820986340628265,0.9601139601139601,0.962962962962963,0.002849002849002913,0.1670325155614751,0.9444444444444443,0.9545454545454544,0.010101010101010055,0.16313986959964827,0.9407407407407405,0.9469135802469135,0.006172839506172978,0.14954929459499205
0,dataset,R_obj,cluster,0.8919753086419754,0.8981481481481483,0.006172839506172867,0.11620476239377879,0.9601139601139601,0.9658119658119657,0.005698005698005604,0.17887325642920038,0.9444444444444443,0.9528619528619529,0.008417508417508546,0.15979162418869974,0.9407407407407405,0.947530864197531,0.00679012345679042,0.1590119371458771
0,dataset,I_bg,cluster,0.8919753086419754,0.9043209876543211,0.012345679012345734,0.08941063298923868,0.9601139601139601,0.9686609686609686,0.008547008547008517,0.16411112920109927,0.9444444444444443,0.9494949494949494,0.005050505050505083,0.1601799382436428,0.9407407407407405,0.9487654320987654,0.00802469135802486,0.14745194012302523
0,dataset,R_bg,cluster,0.8919753086419754,0.9012345679012346,0.00925925925925919,0.12396368250712435,0.9601139601139601,0.9658119658119658,0.005698005698005715,0.16524107059776783,0.9444444444444443,0.9494949494949495,0.005050505050505194,0.14281789456374208,0.9407407407407405,0.9469135802469135,0.006172839506172978,0.14848448534630534
1,dataset,I,cluster,0.8919753086419754,0.9012345679012347,0.0092592592592593,0.16755671295829946,0.9601139601139601,0.9672364672364673,0.007122507122507171,0.2863814315499663,0.9444444444444443,0.9562289562289561,0.011784511784511786,0.2626957469730892,0.9407407407407405,0.9499999999999997,0.00925925925925919,0.2533817419941816
1,dataset,R,cluster,0.8919753086419754,0.8981481481481483,0.006172839506172867,0.22938302412892872,0.9601139601139601,0.9672364672364672,0.00712250712250706,0.3037863843910297,0.9444444444444443,0.9511784511784511,0.006734006734006814,0.2496735607369944,0.9407407407407405,0.947530864197531,0.00679012345679042,0.2684758345006231
1,dataset,I_obj,cluster,0.8919753086419754,0.8981481481481483,0.006172839506172867,0.08824963657099547,0.9601139601139601,0.9658119658119658,0.005698005698005715,0.16695383056843774,0.9444444444444443,0.9511784511784511,0.006734006734006814,0.1628684250628632,0.9407407407407405,0.9469135802469135,0.006172839506172978,0.14942282634654033
1,dataset,R_obj,cluster,0.8919753086419754,0.8981481481481483,0.006172839506172867,0.11623666700605988,0.9601139601139601,0.9658119658119658,0.005698005698005715,0.17889801212496806,0.9444444444444443,0.9494949494949494,0.005050505050505083,0.15984965052154254,0.9407407407407405,0.9462962962962963,0.005555555555555758,0.15905055285882808
